protein,chain,group,group1
1C2J,A,Protease,3
1F5R,A,Protease,3
1EJA,A,Protease,3
1C2E,A,Protease,3
1XUF,A,Protease,3
2EI6,A,Protease,3
3Q3K,A,Protease,3
1C5U,A,Protease,3
3AAS,A,Protease,3
3BX1,A,Protease,3
1S6F,A,Protease,3
1TX7,A,Protease,3
1AND,A,Protease,3
1C1N,A,Protease,3
3PWB,A,Protease,3
5TNO,A,Protease,3
3Q5G,A,Protease,3
4YZU,A,Protease,3
1Y3Y,A,Protease,3
2VVU,A,Protease,3
3CEN,A,Protease,3
1TNH,A,Protease,3
3T28,A,Protease,3
1EJM,A,Protease,3
2TBS,A,Protease,3
3I77,A,Protease,3
4ZH8,A,Protease,3
2A31,A,Protease,3
3M37,A,Protease,3
1TRM,A,Protease,3
1C1R,A,Protease,3
1QA0,A,Protease,3
1F7Z,A,Protease,3
1C2L,A,Protease,3
1UTJ,A,Protease,3
5EG4,A,Protease,3
3L33,A,Protease,3
1AVX,A,Protease,3
5MO1,A,Protease,3
1K1P,A,Protease,3
1C9N,A,Protease,3
4WWY,A,Protease,3
1TAW,A,Protease,3
1QB6,A,Protease,3
1BIT,A,Protease,3
1IAV,A,Protease,3
1S5S,A,Protease,3
1C2M,A,Protease,3
5WJH,A,Protease,3
1C2I,A,Protease,3
5JYI,A,Protease,3
4B2A,A,Protease,3
1TGN,A,Protease,3
2Y6T,A,Protease,3
1YLD,A,Protease,3
2J34,A,Protease,3
1C9J,A,Protease,3
1C2H,A,Protease,3
3PWC,A,Protease,3
5J4S,A,Protease,3
2SEC,E,Protease,3
1YKT,A,Protease,3
1YLC,A,Protease,3
1MTV,A,Protease,3
1EGQ,A,Protease,3
3PLP,A,Protease,3
1J14,A,Protease,3
1S81,A,Protease,3
3UNX,A,Protease,3
1C1S,A,Protease,3
1N6X,A,Protease,3
1S83,A,Protease,3
1N6Y,A,Protease,3
5GIB,A,Protease,3
4ZAR,A,Protease,3
1XUJ,A,Protease,3
3Q40,A,Protease,3
3PTN,A,Protease,3
4WOB,A,Protease,3
3PTL,A,Protease,3
4DW2,U,Protease,3
1P7W,A,Protease,3
1C9M,A,Protease,3
2F91,A,Protease,3
1NDU,A,Protease,3
2WUV,A,Protease,3
3PLK,A,Protease,3
4C3V,A,Protease,3
1XUH,A,Protease,3
4Y76,A,Protease,3
3PLB,A,Protease,3
1NDQ,A,Protease,3
3QMP,A,Protease,3
4C3U,A,Protease,3
5MNL,A,Protease,3
4Y71,A,Protease,3
1JEA,A,Protease,3
2A32,A,Protease,3
1SPJ,A,Protease,3
2GD4,B,Protease,3
1AVW,A,Protease,3
1C5T,A,Protease,3
1R0R,E,Protease,3
1A0J,A,Protease,3
5TNT,A,Protease,3
1V6D,A,Protease,3
6MV4,H,Protease,3
3AJ8,A,Protease,3
1SBN,E,Protease,3
1C2K,A,Protease,3
4U30,A,Protease,3
1SCA,A,Protease,3
1Z7K,A,Protease,3
1YU6,A,Protease,3
1SCN,E,Protease,3
3AJ9,A,Protease,3
1BH6,A,Protease,3
5UVL,A,Protease,3
1OYO,A,Protease,3
3PM3,A,Protease,3
1BFK,A,Protease,3
1GL0,E,Protease,3
2WUW,E,Protease,3
4FON,A,Protease,3
1Q5P,A,Protease,3
3PMJ,A,Protease,3
3VYV,A,Protease,3
1TK2,A,Protease,3
2O9Q,A,Protease,3
3QTL,A,Protease,3
3L1K,A,Protease,3
1OYV,A,Protease,3
3MYW,A,Protease,3
3L3T,A,Protease,3
5JBT,A,Protease,3
1ZR0,A,Protease,3
1TFX,A,Protease,3
4DWW,A,Protease,3
1AF4,A,Protease,3
1P2Q,A,Protease,3
1FMG,A,Protease,3
2DUJ,A,Protease,3
1T7C,A,Protease,3
4YLQ,H,Protease,3
1SIB,E,Protease,3
1T8M,A,Protease,3
1PJ8,A,Protease,3
1V5I,A,Protease,3
3M7Q,A,Protease,3
2A7J,A,Protease,3
1T8L,A,Protease,3
4Y7A,A,Protease,3
1SCJ,A,Protease,3
4Z6A,H,Protease,3
1VSB,A,Protease,3
1T8O,A,Protease,3
1GL1,A,Protease,3
1UBN,A,Protease,3
1FN6,A,Protease,3
1CNM,A,Protease,3
4B5L,A,Protease,3
1O5F,H,Protease,3
2PWB,A,Protease,3
3VSB,A,Protease,3
1K2I,1,Protease,3
1T8N,A,Protease,3
1AMH,A,Protease,3
1AV7,A,Protease,3
5GL8,A,Protease,3
1BFU,A,Protease,3
2PYZ,A,Protease,3
3OSZ,A,Protease,3
2HPZ,A,Protease,3
1P2N,A,Protease,3
1W7X,H,Protease,3
1BE8,A,Protease,3
1Y4A,E,Protease,3
5C67,A,Protease,3
1P0S,H,Protease,3
5KXU,A,Protease,3
1QQU,A,Protease,3
1P2M,A,Protease,3
1O5E,H,Protease,3
2PQ2,A,Protease,3
1ST3,A,Protease,3
1P2O,A,Protease,3
1ST2,A,Protease,3
2O8T,A,Protease,3
4ZMA,H,Protease,3
1FNI,A,Protease,3
1AVT,A,Protease,3
2PKC,A,Protease,3
5PB5,B,Protease,3
5PAM,B,Protease,3
5PAS,C,Protease,3
1HT3,A,Protease,3
1PTK,A,Protease,3
2DQK,A,Protease,3
1UVO,A,Protease,3
5PAY,C,Protease,3
1AK9,A,Protease,3
4BNR,A,Protease,3
1BE6,A,Protease,3
4B1T,A,Protease,3
1SEL,A,Protease,3
2HD4,A,Protease,3
1UVP,A,Protease,3
3PRK,E,Protease,3
5PAX,C,Protease,3
2ST1,A,Protease,3
1C3L,A,Protease,3
5PB6,C,Protease,3
5PAE,B,Protease,3
2BLO,A,Protease,3
2BLQ,A,Protease,3
1SUP,A,Protease,3
1PFX,C,Protease,3
5PAU,C,Protease,3
5WRC,A,Protease,3
5L30,H,Protease,3
2SIC,E,Protease,3
1S02,A,Protease,3
5PAF,B,Protease,3
1AU9,A,Protease,3
1RFN,A,Protease,3
1L0Z,A,Protease,3
2DE8,A,Protease,3
5PAA,C,Protease,3
5B1D,A,Protease,3
5PAN,B,Protease,3
5PAV,C,Protease,3
5PA8,C,Protease,3
5PB4,C,Protease,3
1A2Q,A,Protease,3
1FAK,H,Protease,3
1UMA,H,Protease,3
1SCD,A,Protease,3
4X8T,H,Protease,3
5PAW,B,Protease,3
5TQF,H,Protease,3
2G4T,A,Protease,3
1SBI,A,Protease,3
5PAR,C,Protease,3
5PB2,C,Protease,3
3SIC,E,Protease,3
4NG9,H,Protease,3
5PB0,B,Protease,3
1HAP,H,Protease,3
2DE9,A,Protease,3
5PAT,B,Protease,3
5TQE,H,Protease,3
5PAI,B,Protease,3
5PB3,C,Protease,3
5PAO,C,Protease,3
5PAC,B,Protease,3
1EST,A,Protease,3
1QNJ,A,Protease,3
1AQN,A,Protease,3
5PAQ,B,Protease,3
5PAJ,B,Protease,3
2WPK,S,Protease,3
1S01,A,Protease,3
5PAG,B,Protease,3
4ZXY,H,Protease,3
5JBA,S,Protease,3
4JYU,H,Protease,3
1SBT,A,Protease,3
5PA9,C,Protease,3
3HGP,A,Protease,3
3MNB,A,Protease,3
3MTY,A,Protease,3
1HV7,A,Protease,3
1LKB,A,Protease,3
3MU4,A,Protease,3
4X8S,H,Protease,3
4ZXX,H,Protease,3
1L1G,A,Protease,3
3ODD,A,Protease,3
5MJL,A,Protease,3
5PAB,H,Protease,3
1SBC,A,Protease,3
1SUD,A,Protease,3
1GVK,B,Protease,3
2CV3,A,Protease,3
2WPM,S,Protease,3
1D6W,A,Protease,3
2G4U,A,Protease,3
1YJC,A,Protease,3
3ODF,A,Protease,3
1MCV,A,Protease,3
1H9L,B,Protease,3
2BDC,A,Protease,3
5PB1,D,Protease,3
4JZD,H,Protease,3
5JBC,S,Protease,3
4NGA,H,Protease,3
5PAK,C,Protease,3
2BB4,A,Protease,3
1SBH,A,Protease,3
1HAO,H,Protease,3
1B5G,H,Protease,3
1HB0,B,Protease,3
2V35,A,Protease,3
1UTM,A,Protease,3
1LKA,A,Protease,3
1SUB,A,Protease,3
1NRP,H,Protease,3
3MU5,A,Protease,3
1HGT,H,Protease,3
4X8U,H,Protease,3
1YJB,A,Protease,3
1GHW,H,Protease,3
1UO6,A,Protease,3
3LC5,A,Protease,3
2FLB,H,Protease,3
1SCB,A,Protease,3
2BD4,A,Protease,3
5B1E,A,Protease,3
2OQU,A,Protease,3
1INC,A,Protease,3
4LZ1,H,Protease,3
3MNC,A,Protease,3
1FLE,E,Protease,3
2BD2,A,Protease,3
5U6J,H,Protease,3
7KME,H,Protease,3
2A7C,A,Protease,3
1GJ5,H,Protease,3
1BJR,E,Protease,3
5TQG,H,Protease,3
1BTU,A,Protease,3
3MU8,A,Protease,3
2H1U,A,Protease,3
2SNI,E,Protease,3
1HAY,B,Protease,3
2DP4,E,Protease,3
2B7D,H,Protease,3
6GFI,A,Protease,3
4DIH,H,Protease,3
4ISH,H,Protease,3
4JZE,H,Protease,3
5SIC,E,Protease,3
2BD5,A,Protease,3
9EST,A,Protease,3
2BD3,A,Protease,3
3MU1,A,Protease,3
3DT0,H,Protease,3
2WPJ,S,Protease,3
1QGF,A,Protease,3
4JYV,H,Protease,3
8EST,E,Protease,3
2BDB,A,Protease,3
4YT6,H,Protease,3
3MU0,A,Protease,3
3MNS,A,Protease,3
3E3T,A,Protease,3
3LC3,A,Protease,3
2ZF0,H,Protease,3
5JB8,S,Protease,3
2V0B,A,Protease,3
1QFK,H,Protease,3
1EAS,A,Protease,3
2BD8,A,Protease,3
2PRK,A,Protease,3
1QR3,E,Protease,3
1YJA,A,Protease,3
2FLR,H,Protease,3
2WPL,S,Protease,3
1GHV,H,Protease,3
2BD9,A,Protease,3
1HAZ,B,Protease,3
1HXE,H,Protease,3
2IOT,A,Protease,3
3EGK,H,Protease,3
1W0Y,H,Protease,3
2ZP0,H,Protease,3
5AVD,A,Protease,3
1HAX,B,Protease,3
1HXF,H,Protease,3
5JBB,S,Protease,3
4EST,E,Protease,3
1Y4D,E,Protease,3
1C1W,H,Protease,3
1ESA,A,Protease,3
1G37,A,Protease,3
1CVW,H,Protease,3
1D9I,A,Protease,3
1JIM,A,Protease,3
2BDA,A,Protease,3
1NRO,H,Protease,3
5JB9,S,Protease,3
2WPH,S,Protease,3
3MNX,A,Protease,3
1GWA,A,Protease,3
1TOM,H,Protease,3
1EAT,A,Protease,3
3UOU,A,Protease,3
3MO9,A,Protease,3
1WSS,H,Protease,3
4YM9,A,Protease,3
3D49,H,Protease,3
1OKX,A,Protease,3
1NES,E,Protease,3
2ZFP,H,Protease,3
3HGN,A,Protease,3
1NRQ,H,Protease,3
1J9C,H,Protease,3
1LVY,A,Protease,3
1ESB,A,Protease,3
4JZF,H,Protease,3
5EW2,H,Protease,3
1ELG,A,Protease,3
1QIX,B,Protease,3
3EST,A,Protease,3
1GHX,H,Protease,3
1C5O,H,Protease,3
6CYM,A,Protease,3
1LHD,H,Protease,3
1Y48,E,Protease,3
5AHG,H,Protease,3
1HAH,H,Protease,3
1GJ4,H,Protease,3
1DE7,H,Protease,3
1AWF,H,Protease,3
5AF9,H,Protease,3
1ZGI,A,Protease,3
1GHY,H,Protease,3
4X8V,H,Protease,3
1B0E,A,Protease,3
1LHG,H,Protease,3
1T4U,H,Protease,3
2GDE,H,Protease,3
1FZZ,A,Protease,3
1MMJ,N,Protease,3
1QBV,H,Protease,3
1UVU,H,Protease,3
4UD9,H,Protease,3
2ZO3,H,Protease,3
1XM1,A,Protease,3
1KLI,H,Protease,3
1C1U,H,Protease,3
2FO9,A,Protease,3
4UDW,H,Protease,3
1YPG,H,Protease,3
4AX9,H,Protease,3
3MO3,A,Protease,3
1ELD,E,Protease,3
1TM5,E,Protease,3
2FOC,A,Protease,3
2CN0,H,Protease,3
2FOB,A,Protease,3
3MO6,A,Protease,3
2ANW,A,Protease,3
4OGX,A,Protease,3
1Y3C,E,Protease,3
1ELA,A,Protease,3
3MOC,A,Protease,3
1A5G,H,Protease,3
5EST,E,Protease,3
1Y34,E,Protease,3
1AIX,H,Protease,3
1ZGV,A,Protease,3
2WPI,S,Protease,3
2A2X,H,Protease,3
1W2K,H,Protease,3
1LHC,H,Protease,3
1OYT,H,Protease,3
1TM1,E,Protease,3
1EB1,H,Protease,3
2ZFR,H,Protease,3
1LHE,H,Protease,3
1VZQ,H,Protease,3
2FOA,A,Protease,3
4YT7,H,Protease,3
2FES,H,Protease,3
2ZHW,H,Protease,3
2ZHQ,H,Protease,3
6EO9,H,Protease,3
1MKW,H,Protease,3
2ZHF,H,Protease,3
1EAU,A,Protease,3
1T4V,H,Protease,3
1TO1,E,Protease,3
1C5N,H,Protease,3
4LXB,H,Protease,3
1EOJ,A,Protease,3
3EQ0,H,Protease,3
2ZHE,H,Protease,3
1YPE,H,Protease,3
1TO2,E,Protease,3
3DHK,H,Protease,3
1NRN,H,Protease,3
3SI3,H,Protease,3
2F9B,H,Protease,3
1ELC,A,Protease,3
1Y3F,E,Protease,3
4UFF,H,Protease,3
1AY6,H,Protease,3
1A2C,H,Protease,3
1ELB,A,Protease,3
4OGY,A,Protease,3
1YPJ,H,Protease,3
1EOL,A,Protease,3
4E7R,H,Protease,3
3U8T,H,Protease,3
1ELF,A,Protease,3
1TM7,E,Protease,3
5A2M,H,Protease,3
2ZG0,H,Protease,3
1H8I,H,Protease,3
2ZI2,H,Protease,3
1AE8,H,Protease,3
6EO8,H,Protease,3
1O2G,H,Protease,3
1TA6,A,Protease,3
5AFZ,H,Protease,3
4BOH,H,Protease,3
1Z71,A,Protease,3
1SL3,A,Protease,3
1HBT,H,Protease,3
1C1V,H,Protease,3
3U69,H,Protease,3
3RMM,H,Protease,3
2FOG,A,Protease,3
2ZFQ,H,Protease,3
3F68,H,Protease,3
3SI4,H,Protease,3
3SV2,H,Protease,3
1ABI,H,Protease,3
5LPD,H,Protease,3
3RML,H,Protease,3
3DUX,H,Protease,3
3BIV,H,Protease,3
2CF8,H,Protease,3
4UFG,H,Protease,3
1W7G,H,Protease,3
2ZNK,H,Protease,3
6EO6,H,Protease,3
2FOD,A,Protease,3
3RMN,H,Protease,3
1UVS,H,Protease,3
1AFE,H,Protease,3
2BVX,H,Protease,3
3SHC,H,Protease,3
2ZIQ,H,Protease,3
2BVS,H,Protease,3
4LOY,H,Protease,3
4UFE,H,Protease,3
1TMG,E,Protease,3
1NT1,A,Protease,3
1A4W,H,Protease,3
3RMO,H,Protease,3
3T5F,H,Protease,3
3U9A,H,Protease,3
4ISI,H,Protease,3
2ANM,H,Protease,3
2ZC9,H,Protease,3
2ZGB,H,Protease,3
1TA2,A,Protease,3
1A3B,H,Protease,3
2BDY,A,Protease,3
2ZFF,H,Protease,3
3LDX,H,Protease,3
1BMA,A,Protease,3
3P17,H,Protease,3
3SHA,H,Protease,3
5LCE,H,Protease,3
2BVR,H,Protease,3
1A61,H,Protease,3
6FJT,H,Protease,3
3QWC,H,Protease,3
1TM3,E,Protease,3
4UE7,H,Protease,3
1ZPZ,A,Protease,3
1K22,H,Protease,3
3RLW,H,Protease,3
4UEH,H,Protease,3
1SB1,H,Protease,3
2SBT,A,Protease,3
1Y3D,E,Protease,3
2BXT,H,Protease,3
5AFY,H,Protease,3
3QTV,H,Protease,3
1YK7,A,Protease,3
1ZHP,A,Protease,3
1VR1,H,Protease,3
3BIU,H,Protease,3
5EW1,H,Protease,3
3UIR,A,Protease,3
1YPM,H,Protease,3
2FOF,A,Protease,3
3QX5,H,Protease,3
3U8O,H,Protease,3
2PW8,H,Protease,3
4CH8,H,Protease,3
1XMN,H,Protease,3
1A46,H,Protease,3
2ZGX,H,Protease,3
3UWJ,H,Protease,3
5L2Y,H,Protease,3
1AI8,H,Protease,3
1O5D,H,Protease,3
1ZSL,A,Protease,3
1IHS,H,Protease,3
1NM6,A,Protease,3
1YPK,H,Protease,3
1TM4,E,Protease,3
1H8D,H,Protease,3
4I7Y,H,Protease,3
4GVU,A,Protease,3
1O5G,H,Protease,3
2ANK,H,Protease,3
3RM0,H,Protease,3
3QTO,H,Protease,3
1UVT,H,Protease,3
1K21,H,Protease,3
2FDA,A,Protease,3
1Y3B,E,Protease,3
1ZRB,A,Protease,3
4DII,H,Protease,3
2CF9,H,Protease,3
5I46,H,Protease,3
1AD8,H,Protease,3
1O0D,H,Protease,3
3U98,H,Protease,3
2ZDV,H,Protease,3
1AHT,H,Protease,3
1Y1K,E,Protease,3
1ZHM,A,Protease,3
5JFD,H,Protease,3
2PUQ,H,Protease,3
5DO4,H,Protease,3
2FOH,A,Protease,3
2ZDA,H,Protease,3
2V3O,H,Protease,3
3RM2,H,Protease,3
1THR,H,Protease,3
5MJT,H,Protease,3
3RLY,H,Protease,3
1ZML,A,Protease,3
1ZSK,A,Protease,3
1ELE,E,Protease,3
2FOE,A,Protease,3
2A2Q,H,Protease,3
1NZQ,H,Protease,3
1A3E,H,Protease,3
2EST,E,Protease,3
5NHU,H,Protease,3
1NRS,H,Protease,3
1HLT,H,Protease,3
2HH5,A,Protease,3
1YPL,H,Protease,3
3UTU,H,Protease,3
4UFD,H,Protease,3
2V3H,H,Protease,3
1ZPC,A,Protease,3
1ZTL,A,Protease,3
1ZPB,A,Protease,3
1ZMJ,A,Protease,3
3HAT,H,Protease,3
1ZSJ,A,Protease,3
1ZTK,A,Protease,3
5MM6,H,Protease,3
2BXU,H,Protease,3
1BMN,H,Protease,3
1ZLR,A,Protease,3
1MKX,H,Protease,3
1YGC,H,Protease,3
1ZMN,A,Protease,3
1C5L,H,Protease,3
1FPC,H,Protease,3
4CR5,A,Protease,3
5JZY,H,Protease,3
1LW6,E,Protease,3
5MLS,H,Protease,3
1ZOM,A,Protease,3
1MH0,A,Protease,3
3P70,H,Protease,3
2FEQ,H,Protease,3
1TMB,H,Protease,3
1NPZ,A,Protease,3
1ZTJ,A,Protease,3
7EST,E,Protease,3
1ELT,A,Protease,3
1MS6,A,Protease,3
2HGT,H,Protease,3
1BCU,H,Protease,3
4CRG,A,Protease,3
1Y33,E,Protease,3
5TUN,A,Protease,3
2FIR,H,Protease,3
1NRR,H,Protease,3
5L2Z,H,Protease,3
2HPP,H,Protease,3
6C0S,A,Protease,3
1ZRK,A,Protease,3
1YCP,H,Protease,3
6EST,A,Protease,3
5EXL,A,Protease,3
5QCG,A,Protease,3
4CRF,A,Protease,3
3C1K,A,Protease,3
5QCK,A,Protease,3
1ETR,H,Protease,3
4CR9,A,Protease,3
1DIT,H,Protease,3
5Q0H,A,Protease,3
4X6I,A,Protease,3
5CMX,H,Protease,3
5F8X,A,Protease,3
5QCN,A,Protease,3
4CRB,A,Protease,3
4TY7,A,Protease,3
1HUT,H,Protease,3
2AER,H,Protease,3
4YV8,A,Protease,3
5E2O,A,Protease,3
1C1M,A,Protease,3
1ZJD,A,Protease,3
1XXF,A,Protease,3
4WXI,A,Protease,3
5F8Z,A,Protease,3
1THS,H,Protease,3
5Q0E,A,Protease,3
4CRE,A,Protease,3
5QCL,A,Protease,3
3BG8,A,Protease,3
5Q0F,A,Protease,3
4X6H,A,Protease,3
5TKS,A,Protease,3
3OVX,A,Protease,3
2HHN,A,Protease,3
5Q0D,A,Protease,3
5TJX,A,Protease,3
2EC9,H,Protease,3
1NL6,A,Protease,3
1TBZ,H,Protease,3
4N8W,A,Protease,3
5TKU,A,Protease,3
4Y8Y,A,Protease,3
4CRA,A,Protease,3
5QCM,A,Protease,3
3E6P,H,Protease,3
5F8T,A,Protease,3
5WB6,A,Protease,3
4X6J,A,Protease,3
1ZHR,A,Protease,3
2ATO,A,Protease,3
5GDS,H,Protease,3
5Q0G,A,Protease,3
2ANY,A,Protease,3
4CRC,A,Protease,3
5TKT,A,Protease,3
2F1G,A,Protease,3
5JH3,A,Protease,3
3TU7,H,Protease,3
4Y8Z,A,Protease,3
3TH2,H,Protease,3
5J94,A,Protease,3
5EXM,A,Protease,3
1BML,A,Protease,3
3N4C,A,Protease,3
2C4F,H,Protease,3
4X6M,A,Protease,3
1HAI,H,Protease,3
4TY6,A,Protease,3
1DOJ,A,Protease,3
1LHF,H,Protease,3
4X6N,A,Protease,3
2OP3,A,Protease,3
3N3G,A,Protease,3
4Y8X,A,Protease,3
3TH3,H,Protease,3
5QCA,A,Protease,3
5EXN,A,Protease,3
3KX1,A,Protease,3
4N79,A,Protease,3
4CRD,A,Protease,3
5QBY,A,Protease,3
4D7F,A,Protease,3
1L4Z,A,Protease,3
4X6O,A,Protease,3
1XX9,A,Protease,3
1XXD,A,Protease,3
5JA7,A,Protease,3
5TDI,A,Protease,3
4IBL,H,Protease,3
3C9E,A,Protease,3
2BZ6,H,Protease,3
4NA8,A,Protease,3
1WUN,H,Protease,3
2FTD,A,Protease,3
5E2P,A,Protease,3
6ASH,A,Protease,3
4D76,A,Protease,3
2B8O,H,Protease,3
3TH4,H,Protease,3
2ZWL,H,Protease,3
4DMY,A,Protease,3
1NLJ,A,Protease,3
3KWZ,A,Protease,3
1YT7,A,Protease,3
5QC0,A,Protease,3
4DMX,A,Protease,3
3ELA,H,Protease,3
6EO7,H,Protease,3
5QBV,A,Protease,3
1AYU,A,Protease,3
4YVA,A,Protease,3
2FRQ,A,Protease,3
3KW9,A,Protease,3
1TU6,A,Protease,3
2H7J,A,Protease,3
3SOR,A,Protease,3
1AU3,A,Protease,3
1MEM,A,Protease,3
6D3Z,A,Protease,3
2ZZU,H,Protease,3
3O0U,A,Protease,3
4D7G,A,Protease,3
2HPQ,H,Protease,3
6AOD,C,Protease,3
1BGO,A,Protease,3
1ATK,A,Protease,3
1NQC,A,Protease,3
1WQV,H,Protease,3
6QBS,A,Protease,3
2FT2,A,Protease,3
2BDL,A,Protease,3
5QBX,A,Protease,3
3H7D,A,Protease,3
5GVT,A,Protease,3
3SOS,A,Protease,3
4X6P,A,Protease,3
4THN,H,Protease,3
2AEI,H,Protease,3
5QC2,A,Protease,3
2R6N,A,Protease,3
6BKI,A,Protease,3
1WTG,H,Protease,3
4P6E,A,Protease,3
1YK8,A,Protease,3
5T6U,A,Protease,3
2F7D,A,Protease,3
6R8X,A,Protease,3
1WV7,H,Protease,3
6D3Y,A,Protease,3
2R9O,A,Protease,3
1AYV,A,Protease,3
5QC4,A,Protease,3
1QRZ,A,Protease,3
1FXY,A,Protease,3
4NA9,H,Protease,3
6D3X,A,Protease,3
5QCD,A,Protease,3
4NA7,A,Protease,3
2XU1,A,Protease,3
1ID5,H,Protease,3
1AYW,A,Protease,3
5QCJ,A,Protease,3
1BTH,H,Protease,3
2D26,C,Protease,3
3B9F,H,Protease,3
2R9N,A,Protease,3
3OVZ,A,Protease,3
2FRA,A,Protease,3
5QCF,A,Protease,3
1ETT,H,Protease,3
5QBZ,A,Protease,3
1GLO,A,Protease,3
2R9M,A,Protease,3
2G7Y,A,Protease,3
2FUD,A,Protease,3
5QC5,A,Protease,3
4P6G,A,Protease,3
2FQ9,A,Protease,3
1VSN,A,Protease,3
1IHT,H,Protease,3
1AU2,A,Protease,3
5QCE,A,Protease,3
5QCB,A,Protease,3
3P6Z,H,Protease,3
3KWB,X,Protease,3
1AU4,A,Protease,3
5QC3,A,Protease,3
5QC7,A,Protease,3
2HXZ,A,Protease,3
2FYE,A,Protease,3
5QC9,A,Protease,3
2G6D,A,Protease,3
5TH6,A,Protease,3
5QBW,A,Protease,3
5WXF,U,Protease,3
5QC6,A,Protease,3
4BSQ,A,Protease,3
1JBU,H,Protease,3
5QC1,A,Protease,3
1KLJ,H,Protease,3
4BQV,A,Protease,3
4BS6,A,Protease,3
4BS5,A,Protease,3
1DAN,H,Protease,3
1NO9,H,Protease,3
5QBU,A,Protease,3
5QC8,A,Protease,3
5QCC,A,Protease,3
4MZS,A,Protease,3
3VXE,H,Protease,3
3IEJ,A,Protease,3
4MZO,A,Protease,3
1Z6J,H,Protease,3
1DDJ,A,Protease,3
1EAI,A,Protease,3
1AU0,A,Protease,3
3H8B,A,Protease,3
5QCI,A,Protease,3
3H8C,A,Protease,3
3VXF,H,Protease,3
4BPV,A,Protease,3
1W8B,H,Protease,3
4H6T,A,Protease,3
1TMU,H,Protease,3
3BC3,A,Protease,3
2G4D,A,Protease,3
1TMT,H,Protease,3
5L6N,H,Protease,3
1BMM,H,Protease,3
3H89,A,Protease,3
1DVA,H,Protease,3
1NB3,A,Protease,3
3DD2,H,Protease,3
5QCH,A,Protease,3
1RJX,B,Protease,3
1NB5,A,Protease,3
5MQY,A,Protease,3
1Q6K,A,Protease,3
4RN6,A,Protease,3
5UGD,A,Protease,3
5TH9,A,Protease,3
2AUX,A,Protease,3
5UGG,A,Protease,3
1EWL,A,Protease,3
1EWM,A,Protease,3
2AIM,A,Protease,3
1F2A,A,Protease,3
5MAE,A,Protease,3
1EWP,A,Protease,3
1TB6,H,Protease,3
1SNK,A,Protease,3
1AIM,A,Protease,3
3O1G,A,Protease,3
4HQ0,A,Protease,3
3K7E,A,Protease,3
1EWO,A,Protease,3
1F2B,A,Protease,3
1F29,A,Protease,3
2AUZ,A,Protease,3
8PCH,A,Protease,3
1U9W,A,Protease,3
1F2C,A,Protease,3
3HD3,A,Protease,3
2H9T,H,Protease,3
6EZP,A,Protease,3
1JMO,H,Protease,3
6D40,A,Protease,3
1U9X,A,Protease,3
5ZAE,U,Protease,3
1SHJ,A,Protease,3
1ME3,A,Protease,3
4W5B,A,Protease,3
1GMY,A,Protease,3
3BF6,H,Protease,3
4XUI,A,Protease,3
5YC6,U,Protease,3
1ME4,A,Protease,3
1PPB,H,Protease,3
3K9M,A,Protease,3
2XU4,A,Protease,3
6AY2,A,Protease,3
6EVV,H,Protease,3
6GN7,H,Protease,3
4PI3,A,Protease,3
3HPT,B,Protease,3
5ZC5,U,Protease,3
5E8E,H,Protease,3
3KKU,A,Protease,3
3AI8,A,Protease,3
5ZA8,U,Protease,3
5UE4,A,Protease,3
3K9X,B,Protease,3
4DVA,U,Protease,3
1NU9,A,Protease,3
5WXQ,U,Protease,3
6O1S,E,Protease,3
3I06,A,Protease,3
3ENS,B,Protease,3
5V6Z,A,Protease,3
4X0W,U,Protease,3
6NMB,A,Protease,3
5V6U,A,Protease,3
2OZ2,A,Protease,3
4ZHM,U,Protease,3
3LXS,A,Protease,3
4ZKS,U,Protease,3
3KGP,A,Protease,3
5ZAF,U,Protease,3
2NWN,A,Protease,3
5ZAJ,U,Protease,3
5UE3,A,Protease,3
4XSK,U,Protease,3
5XG4,U,Protease,3
5ZAG,U,Protease,3
4ZHL,U,Protease,3
5WXS,U,Protease,3
3MWI,U,Protease,3
5ZA9,U,Protease,3
1HDT,H,Protease,3
4ZKN,U,Protease,3
1U9V,A,Protease,3
5WXO,U,Protease,3
3IG6,B,Protease,3
5ZA7,U,Protease,3
3OY5,U,Protease,3
4HQR,A,Protease,3
4ZKR,U,Protease,3
5Z1C,U,Protease,3
3KID,U,Protease,3
4X1R,U,Protease,3
4X1P,U,Protease,3
4ZKO,U,Protease,3
2VIV,A,Protease,3
1ABJ,H,Protease,3
5YC7,U,Protease,3
3OY6,U,Protease,3
5WXR,U,Protease,3
1FV9,A,Protease,3
5ZAH,U,Protease,3
4GLY,A,Protease,3
4X1S,U,Protease,3
2VIQ,A,Protease,3
4H42,U,Protease,3
2VIO,A,Protease,3
3MHW,U,Protease,3
6A8N,A,Protease,3
5WXP,U,Protease,3
5WXT,U,Protease,3
1TBQ,H,Protease,3
4X1N,U,Protease,3
3M61,U,Protease,3
3KHV,A,Protease,3
1JWT,A,Protease,3
3OX7,U,Protease,3
3K24,A,Protease,3
1THE,A,Protease,3
4JK5,A,Protease,3
4KLB,A,Protease,3
3QN7,A,Protease,3
4X1Q,U,Protease,3
2O8W,A,Protease,3
2DCA,A,Protease,3
5LHP,A,Protease,3
3IV2,A,Protease,3
1GJD,B,Protease,3
4MNY,A,Protease,3
5MBM,A,Protease,3
1QDQ,A,Protease,3
