protein,chain,group,group1
7EPU,B,ADPBP,7
7F2U,A,ADPBP,7
7F4X,A,ADPBP,7
7F4Z,A,ADPBP,7
7FD4,D,ADPBP,7
7FD5,F,ADPBP,7
7FGM,A,ADPBP,7
7FID,D,ADPBP,7
7FIE,E,ADPBP,7
7FIZ,D,ADPBP,7
7FJG,A,ADPBP,7
7FJP,B,ADPBP,7
7JG5,F,ADPBP,7
7JGA,E,ADPBP,7
7JH7,A,ADPBP,7
7JHG,G,ADPBP,7
7JHH,G,ADPBP,7
7JIJ,G,ADPBP,7
7JL0,A,ADPBP,7
7JL1,A,ADPBP,7
7JL2,A,ADPBP,7
7JL3,A,ADPBP,7
7RZK,A,ADPBP,7
7S5E,A,ADPBP,7
7S65,A,ADPBP,7
7S67,A,ADPBP,7
7SGZ,E,ADPBP,7
7SH1,A,ADPBP,7
7SH2,E,ADPBP,7
7SNB,A,ADPBP,7
7SQ0,A,ADPBP,7
7ST9,E,ADPBP,7
7STB,E,ADPBP,7
7STE,B,ADPBP,7
7SWL,E,ADPBP,7
7SX8,C,ADPBP,7
7SX9,B,ADPBP,7
7SXA,C,ADPBP,7
7SXO,B,ADPBP,7
7T0V,E,ADPBP,7
7T21,B,ADPBP,7
7T22,B,ADPBP,7
7T23,B,ADPBP,7
7T4H,A,ADPBP,7
7T5Q,H,ADPBP,7
7TDO,A,ADPBP,7
7TDP,A,ADPBP,7
7TFH,E,ADPBP,7
7TFI,E,ADPBP,7
7TFJ,E,ADPBP,7
7TFK,E,ADPBP,7
7TFL,E,ADPBP,7
7THJ,E,ADPBP,7
7THV,E,ADPBP,7
7TI7,A,ADPBP,7
7TI8,E,ADPBP,7
7TIB,E,ADPBP,7
7TIC,E,ADPBP,7
7TID,E,ADPBP,7
7TJX,D,ADPBP,7
7TKU,E,ADPBP,7
7TMM,A,ADPBP,7
7TMO,E,ADPBP,7
7TMP,A,ADPBP,7
7TMQ,A,ADPBP,7
7TMR,E,ADPBP,7
7TNE,A,ADPBP,7
7TO2,A,ADPBP,7
7TO3,C,ADPBP,7
7TPN,A,ADPBP,7
7TPO,A,ADPBP,7
7TPT,A,ADPBP,7
7TPV,A,ADPBP,7
7TPW,A,ADPBP,7
7TPX,A,ADPBP,7
7TPY,A,ADPBP,7
7TPZ,A,ADPBP,7
7TQ0,A,ADPBP,7
7TQ9,A,ADPBP,7
7TQC,A,ADPBP,7
7TQD,C,ADPBP,7
7TQE,A,ADPBP,7
7TQF,A,ADPBP,7
7TQH,A,ADPBP,7
7TQI,A,ADPBP,7
7TQJ,A,ADPBP,7
7TQK,A,ADPBP,7
7TQY,K,ADPBP,7
7TRG,B,ADPBP,7
7TTN,B,ADPBP,7
7TTR,A,ADPBP,7
7TTS,A,ADPBP,7
7TTT,B,ADPBP,7
7TUB,B,ADPBP,7
7CPR,A,ADPBP,7
7CQ7,C,ADPBP,7
7CQU,A,ADPBP,7
7CQW,A,ADPBP,7
7CQX,A,ADPBP,7
7CZ2,A,ADPBP,7
7D0A,B,ADPBP,7
7D4O,A,ADPBP,7
7D8V,A,ADPBP,7
7DG0,B,ADPBP,7
7DHW,A,ADPBP,7
7DPT,A,ADPBP,7
7DQE,A,ADPBP,7
7DRM,A,ADPBP,7
7DRP,A,ADPBP,7
7DUT,A,ADPBP,7
7DWR,A,ADPBP,7
7DY2,A,ADPBP,7
7EBB,B,ADPBP,7
7EBG,B,ADPBP,7
7ED6,A,ADPBP,7
7ED9,A,ADPBP,7
7EGP,A,ADPBP,7
7ENN,K,ADPBP,7
7EO9,A,ADPBP,7
7EOB,A,ADPBP,7
4OTP,A,ADPBP,7
4OZJ,A,ADPBP,7
4OZQ,A,ADPBP,7
4P31,A,ADPBP,7
4P32,A,ADPBP,7
4P69,A,ADPBP,7
4P7A,A,ADPBP,7
4PFK,A,ADPBP,7
4PFO,A,ADPBP,7
4PFP,A,ADPBP,7
4PJ1,A,ADPBP,7
4PJJ,A,ADPBP,7
4PJK,A,ADPBP,7
4PJL,A,ADPBP,7
4PJM,A,ADPBP,7
4PJN,A,ADPBP,7
4PK4,A,ADPBP,7
4PKH,A,ADPBP,7
4PKN,G,ADPBP,7
4PKO,A,ADPBP,7
4PL3,A,ADPBP,7
4PL4,A,ADPBP,7
4PL5,B,ADPBP,7
4PL9,A,ADPBP,7
4PRV,A,ADPBP,7
4PRX,A,ADPBP,7
4PU9,A,ADPBP,7
4PX9,A,ADPBP,7
4PXA,A,ADPBP,7
4Q47,A,ADPBP,7
4Q4C,A,ADPBP,7
4QFR,C,ADPBP,7
4QOS,A,ADPBP,7
4MOB,A,ADPBP,7
4MV1,A,ADPBP,7
4N09,A,ADPBP,7
4N57,A,ADPBP,7
4N67,A,ADPBP,7
4NAT,A,ADPBP,7
4NB4,A,ADPBP,7
4NCJ,A,ADPBP,7
4NE2,A,ADPBP,7
4NG4,A,ADPBP,7
4NL0,A,ADPBP,7
4NL4,H,ADPBP,7
4NM0,A,ADPBP,7
4NM3,A,ADPBP,7
4NM5,A,ADPBP,7
4NM7,A,ADPBP,7
4NMN,A,ADPBP,7
4NST,A,ADPBP,7
4NTT,A,ADPBP,7
4NU1,A,ADPBP,7
4NXU,A,ADPBP,7
4NXW,A,ADPBP,7
4NYE,A,ADPBP,7
4O21,A,ADPBP,7
4O27,B,ADPBP,7
4O2A,F,ADPBP,7
4O3M,A,ADPBP,7
4O7L,A,ADPBP,7
4O7N,A,ADPBP,7
4O7T,A,ADPBP,7
4O7V,A,ADPBP,7
4O81,B,ADPBP,7
4O82,A,ADPBP,7
4O86,A,ADPBP,7
4OAG,A,ADPBP,7
4OAU,C,ADPBP,7
4OHX,A,ADPBP,7
4OHZ,A,ADPBP,7
4OI0,A,ADPBP,7
4OI1,A,ADPBP,7
4OI2,A,ADPBP,7
6M4I,A,ADPBP,7
6M5G,A,ADPBP,7
6M5U,A,ADPBP,7
6M5V,A,ADPBP,7
6MDM,A,ADPBP,7
6MDN,A,ADPBP,7
6MDO,A,ADPBP,7
6MDP,A,ADPBP,7
6MDW,A,ADPBP,7
6MFM,A,ADPBP,7
6MFU,A,ADPBP,7
6MFV,A,ADPBP,7
6MGF,A,ADPBP,7
6MGO,A,ADPBP,7
6MI6,C,ADPBP,7
6MII,D,ADPBP,7
6MLQ,C,ADPBP,7
6MMC,A,ADPBP,7
6MRC,H,ADPBP,7
6MRD,A,ADPBP,7
6MT9,A,ADPBP,7
6MV9,A,ADPBP,7
6MVE,A,ADPBP,7
6N2I,A,ADPBP,7
6N4L,A,ADPBP,7
6N4M,A,ADPBP,7
6N9A,D,ADPBP,7
6N9L,A,ADPBP,7
6NDY,A,ADPBP,7
6NE3,W,ADPBP,7
6NFE,A,ADPBP,7
6NHK,A,ADPBP,7
6NJE,A,ADPBP,7
6NJO,B,ADPBP,7
6NJP,B,ADPBP,7
6NO0,A,ADPBP,7
6NO1,A,ADPBP,7
6NO2,A,ADPBP,7
6NO3,A,ADPBP,7
6NO4,A,ADPBP,7
6NO5,A,ADPBP,7
6NON,B,ADPBP,7
6NPY,A,ADPBP,7
6NR6,A,ADPBP,7
6NYY,E,ADPBP,7
1R6B,X,ADPBP,7
1R7R,A,ADPBP,7
1RC8,A,ADPBP,7
1RDQ,E,ADPBP,7
1REA,A,ADPBP,7
1RFU,A,ADPBP,7
1RFV,A,ADPBP,7
1RK2,A,ADPBP,7
1RKD,A,ADPBP,7
1RL9,A,ADPBP,7
1RPZ,A,ADPBP,7
1RRC,A,ADPBP,7
1RZU,A,ADPBP,7
1S3S,A,ADPBP,7
1S3X,A,ADPBP,7
1S4E,A,ADPBP,7
1S5G,A,ADPBP,7
1SD0,A,ADPBP,7
1SDM,A,ADPBP,7
1SQ5,A,ADPBP,7
1SQK,A,ADPBP,7
1SVL,A,ADPBP,7
1SVT,A,ADPBP,7
1SX4,A,ADPBP,7
1SXJ,E,ADPBP,7
1T5C,A,ADPBP,7
1T5T,A,ADPBP,7
2NCD,A,ADPBP,7
2NMV,A,ADPBP,7
2NO0,A,ADPBP,7
2NO1,A,ADPBP,7
2NO6,A,ADPBP,7
2NO7,A,ADPBP,7
2NO9,A,ADPBP,7
2NOA,A,ADPBP,7
2NS1,B,ADPBP,7
2NUN,A,ADPBP,7
2NUU,G,ADPBP,7
2O0J,A,ADPBP,7
2O1V,A,ADPBP,7
2O8B,A,ADPBP,7
2O8C,A,ADPBP,7
2O8D,A,ADPBP,7
2O8E,A,ADPBP,7
2O8F,A,ADPBP,7
2OA0,A,ADPBP,7
2OBM,A,ADPBP,7
2OEP,A,ADPBP,7
2OFX,A,ADPBP,7
2OJW,A,ADPBP,7
2OLC,A,ADPBP,7
2OLJ,A,ADPBP,7
2ONM,A,ADPBP,7
2OTG,A,ADPBP,7
2OWM,A,ADPBP,7
2OXC,A,ADPBP,7
2P05,A,ADPBP,7
2P4N,K,ADPBP,7
2P9I,A,ADPBP,7
2P9N,A,ADPBP,7
2P9P,A,ADPBP,7
2PG2,A,ADPBP,7
2PL3,A,ADPBP,7
2PMK,A,ADPBP,7
2PO0,A,ADPBP,7
2PUI,A,ADPBP,7
2PUP,A,ADPBP,7
2PYW,A,ADPBP,7
2Q0H,A,ADPBP,7
2Q14,A,ADPBP,7
2Q28,A,ADPBP,7
2Q2R,A,ADPBP,7
2Q2Y,A,ADPBP,7
2Q2Z,A,ADPBP,7
2QB5,A,ADPBP,7
2QBY,A,ADPBP,7
2QC8,A,ADPBP,7
2QEN,A,ADPBP,7
2QL6,A,ADPBP,7
2QPA,A,ADPBP,7
2QQ0,B,ADPBP,7
2QR1,G,ADPBP,7
2QRC,G,ADPBP,7
2QRD,G,ADPBP,7
2QSY,A,ADPBP,7
2QUR,B,ADPBP,7
2QV7,A,ADPBP,7
2QWL,A,ADPBP,7
2QWM,A,ADPBP,7
2QWN,A,ADPBP,7
2QWO,A,ADPBP,7
2QWP,A,ADPBP,7
2QWQ,A,ADPBP,7
2QZ4,A,ADPBP,7
2QZS,A,ADPBP,7
2R4T,A,ADPBP,7
2R4U,A,ADPBP,7
7Q2X,A,ADPBP,7
7Q2Y,A,ADPBP,7
7Q6G,A,ADPBP,7
7Q7C,A,ADPBP,7
7Q8B,A,ADPBP,7
7Q8C,A,ADPBP,7
7Q8S,A,ADPBP,7
7QFN,A,ADPBP,7
7QIM,C,ADPBP,7
7QIN,A,ADPBP,7
7QO4,J,ADPBP,7
7QQA,A,ADPBP,7
7QUX,A,ADPBP,7
7QV8,A,ADPBP,7
7QV9,A,ADPBP,7
7QYR,A,ADPBP,7
7QYS,A,ADPBP,7
7R7J,A,ADPBP,7
7R7T,A,ADPBP,7
7R8P,A,ADPBP,7
7R8Q,A,ADPBP,7
7R8V,B,ADPBP,7
7R91,A,ADPBP,7
7R94,C,ADPBP,7
7RB8,A,ADPBP,7
7RB9,B,ADPBP,7
7RCL,A,ADPBP,7
7RCM,A,ADPBP,7
7RDX,A,ADPBP,7
7RDY,A,ADPBP,7
7RDZ,A,ADPBP,7
7RE0,A,ADPBP,7
7RE1,A,ADPBP,7
7RE2,A,ADPBP,7
7RE3,A,ADPBP,7
7RL6,A,ADPBP,7
7RLD,A,ADPBP,7
7RLG,A,ADPBP,7
7RLI,A,ADPBP,7
7RM7,A,ADPBP,7
7RSI,C,ADPBP,7
4KI8,A,ADPBP,7
4KOD,A,ADPBP,7
4KQB,A,ADPBP,7
4KXF,K,ADPBP,7
4L16,A,ADPBP,7
4LJ5,A,ADPBP,7
4LJ8,A,ADPBP,7
4LJY,A,ADPBP,7
4LNI,A,ADPBP,7
4LNK,A,ADPBP,7
4LRZ,A,ADPBP,7
4LV5,A,ADPBP,7
4LV7,A,ADPBP,7
4LV8,A,ADPBP,7
4LY6,L,ADPBP,7
4LZZ,F,ADPBP,7
4M15,A,ADPBP,7
4M7X,A,ADPBP,7
4M7Y,A,ADPBP,7
4MA4,A,ADPBP,7
4ME6,A,ADPBP,7
1BYQ,A,ADPBP,7
1CNF,A,ADPBP,7
1COW,D,ADPBP,7
1CQI,B,ADPBP,7
1CS0,A,ADPBP,7
1CZ7,A,ADPBP,7
1CZA,N,ADPBP,7
1DAD,A,ADPBP,7
1DAF,A,ADPBP,7
1DAK,A,ADPBP,7
1DAM,A,ADPBP,7
1DFL,A,ADPBP,7
1DGK,N,ADPBP,7
1DJN,A,ADPBP,7
1DJQ,A,ADPBP,7
1E1Q,D,ADPBP,7
1E1R,D,ADPBP,7
1E2D,A,ADPBP,7
1E2E,A,ADPBP,7
1E2F,A,ADPBP,7
1E2G,A,ADPBP,7
1E3M,A,ADPBP,7
1E4E,A,ADPBP,7
7YK1,A,ADPBP,7
7YKT,F,ADPBP,7
7YKZ,D,ADPBP,7
7YLW,A,ADPBP,7
7YLX,A,ADPBP,7
7YLY,A,ADPBP,7
7YNE,A,ADPBP,7
7YPJ,A,ADPBP,7
7YPK,F,ADPBP,7
7YQ0,A,ADPBP,7
7YRY,D,ADPBP,7
7YUV,A,ADPBP,7
7YUW,A,ADPBP,7
7YUX,A,ADPBP,7
7YZO,C,ADPBP,7
7YZP,C,ADPBP,7
7YZQ,E,ADPBP,7
7Z03,C,ADPBP,7
7Z15,I,ADPBP,7
7Z7H,D,ADPBP,7
7Z7I,D,ADPBP,7
7Z8I,A,ADPBP,7
7Z8M,G,ADPBP,7
7ZBG,A,ADPBP,7
7ZBH,A,ADPBP,7
7ZDA,C,ADPBP,7
7ZDB,C,ADPBP,7
7ZDC,D,ADPBP,7
7ZGU,A,ADPBP,7
7ZLW,A,ADPBP,7
7ZNU,A,ADPBP,7
7ZO9,A,ADPBP,7
7ZP9,H,ADPBP,7
7ZPO,H,ADPBP,7
7ZPR,H,ADPBP,7
7ZRK,B,ADPBP,7
7ZRM,B,ADPBP,7
7ZTC,A,ADPBP,7
7ZTD,E,ADPBP,7
7ZTL,A,ADPBP,7
7ZUB,A,ADPBP,7
7ZVS,A,ADPBP,7
7ZY0,A,ADPBP,7
7ZYK,A,ADPBP,7
8A12,A,ADPBP,7
8A2R,C,ADPBP,7
8A2S,C,ADPBP,7
8A2T,C,ADPBP,7
8A2U,C,ADPBP,7
8A2Y,C,ADPBP,7
8A2Z,C,ADPBP,7
8A3V,A,ADPBP,7
8A8U,A,ADPBP,7
8A8V,A,ADPBP,7
8A8W,A,ADPBP,7
8AAM,M,ADPBP,7
8ACT,A,ADPBP,7
8AE7,A,ADPBP,7
8AG6,A,ADPBP,7
1G99,A,ADPBP,7
1G9X,A,ADPBP,7
1GC5,A,ADPBP,7
1GKI,A,ADPBP,7
1GKZ,A,ADPBP,7
1GLB,G,ADPBP,7
1GLC,G,ADPBP,7
1GLD,G,ADPBP,7
1GLE,G,ADPBP,7
1GLF,O,ADPBP,7
1GM5,A,ADPBP,7
1GOJ,A,ADPBP,7
1GSA,A,ADPBP,7
1GZF,C,ADPBP,7
1H74,A,ADPBP,7
1H8E,A,ADPBP,7
1H8H,D,ADPBP,7
1HI5,A,ADPBP,7
1HJO,A,ADPBP,7
1HPM,A,ADPBP,7
1HQY,E,ADPBP,7
1HT1,E,ADPBP,7
1HT2,E,ADPBP,7
1HTW,A,ADPBP,7
1HUX,A,ADPBP,7
1HW8,B,ADPBP,7
1HW9,A,ADPBP,7
1HWI,B,ADPBP,7
1HWJ,A,ADPBP,7
1HWK,A,ADPBP,7
1HWL,A,ADPBP,7
1I58,B,ADPBP,7
1I59,B,ADPBP,7
1I5C,A,ADPBP,7
1I5S,A,ADPBP,7
1IAH,A,ADPBP,7
13PK,A,ADPBP,7
1A6E,A,ADPBP,7
1AM1,A,ADPBP,7
1AMW,A,ADPBP,7
1AO0,A,ADPBP,7
1AON,A,ADPBP,7
1ATR,A,ADPBP,7
1ATS,A,ADPBP,7
1B4S,A,ADPBP,7
1B62,A,ADPBP,7
1B6S,A,ADPBP,7
1B7T,A,ADPBP,7
1BA0,A,ADPBP,7
1BA1,A,ADPBP,7
1BG0,A,ADPBP,7
1BG2,A,ADPBP,7
1BMF,D,ADPBP,7
1BR1,A,ADPBP,7
1BR2,A,ADPBP,7
1BR4,A,ADPBP,7
1BS1,A,ADPBP,7
1BUP,A,ADPBP,7
8FNY,A,ADPBP,7
8FS3,E,ADPBP,7
8FS4,E,ADPBP,7
8FS5,E,ADPBP,7
8FS6,E,ADPBP,7
8FS7,E,ADPBP,7
8FS8,E,ADPBP,7
8FTM,A,ADPBP,7
8FWJ,A,ADPBP,7
8G6P,A,ADPBP,7
8GAE,A,ADPBP,7
8GFT,A,ADPBP,7
8GJ8,A,ADPBP,7
8GJA,A,ADPBP,7
8GM4,A,ADPBP,7
8GM5,A,ADPBP,7
8GRD,B,ADPBP,7
8GSU,A,ADPBP,7
8GT1,A,ADPBP,7
8GT3,A,ADPBP,7
8GT5,A,ADPBP,7
8GUW,A,ADPBP,7
8GYK,A,ADPBP,7
8H3H,A,ADPBP,7
8H5Y,B,ADPBP,7
8H77,A,ADPBP,7
8H9V,F,ADPBP,7
8HH2,D,ADPBP,7
8HH4,D,ADPBP,7
8HH5,D,ADPBP,7
8HH6,D,ADPBP,7
8HH7,D,ADPBP,7
8HH8,D,ADPBP,7
8HH9,D,ADPBP,7
8HHA,D,ADPBP,7
8HHB,D,ADPBP,7
8HL7,B,ADPBP,7
8HOD,A,ADPBP,7
8HSJ,A,ADPBP,7
8HSL,A,ADPBP,7
8HSR,A,ADPBP,7
8I1M,A,ADPBP,7
8I1N,A,ADPBP,7
8I1O,A,ADPBP,7
8IAH,A,ADPBP,7
8IAI,A,ADPBP,7
8IB2,B,ADPBP,7
8IGQ,A,ADPBP,7
8IJL,A,ADPBP,7
4C3K,C,ADPBP,7
4C5A,A,ADPBP,7
4C5B,A,ADPBP,7
4C5K,A,ADPBP,7
4CDG,A,ADPBP,7
4CEG,A,ADPBP,7
4CF7,A,ADPBP,7
4CGZ,A,ADPBP,7
4CIU,A,ADPBP,7
4CJ7,A,ADPBP,7
4CK5,C,ADPBP,7
4CK6,C,ADPBP,7
4CK7,C,ADPBP,7
4CNZ,A,ADPBP,7
4CO0,A,ADPBP,7
4CO1,A,ADPBP,7
4CO2,A,ADPBP,7
4CRM,P,ADPBP,7
4CVN,A,ADPBP,7
4CW7,C,ADPBP,7
4CZF,A,ADPBP,7
4CZG,A,ADPBP,7
4CZH,A,ADPBP,7
4CZL,A,ADPBP,7
4D26,A,ADPBP,7
4D81,A,ADPBP,7
4D82,A,ADPBP,7
4D86,A,ADPBP,7
4DBR,A,ADPBP,7
4DCA,A,ADPBP,7
4DEE,A,ADPBP,7
4DH5,A,ADPBP,7
4DZ6,A,ADPBP,7
4DZY,A,ADPBP,7
4DZZ,A,ADPBP,7
4E1C,A,ADPBP,7
4E1D,A,ADPBP,7
4E1F,A,ADPBP,7
8JUW,A,ADPBP,7
8JUY,A,ADPBP,7
8JUZ,A,ADPBP,7
8K3Y,B,ADPBP,7
8K7C,A,ADPBP,7
8OI6,A,ADPBP,7
8OI8,C,ADPBP,7
8OID,C,ADPBP,7
8OIE,D,ADPBP,7
8OLX,A,ADPBP,7
8OM5,A,ADPBP,7
8OM9,A,ADPBP,7
8OO9,G,ADPBP,7
8OOS,G,ADPBP,7
8ORD,A,ADPBP,7
8OSF,F,ADPBP,7
8OSG,A,ADPBP,7
8OUY,B,ADPBP,7
8OUZ,B,ADPBP,7
8OV1,A,ADPBP,7
8PJB,A,ADPBP,7
8S91,A,ADPBP,7
8S94,A,ADPBP,7
8SBV,B,ADPBP,7
8SEW,A,ADPBP,7
8SFE,Z,ADPBP,7
8SFF,A,ADPBP,7
8SG8,A,ADPBP,7
8SG9,A,ADPBP,7
8SGC,A,ADPBP,7
8SGL,A,ADPBP,7
8SGQ,Z,ADPBP,7
8SH9,A,ADPBP,7
8SHA,A,ADPBP,7
8SHD,A,ADPBP,7
8SHE,A,ADPBP,7
8SHF,A,ADPBP,7
8SHG,A,ADPBP,7
8SHL,A,ADPBP,7
8SHN,A,ADPBP,7
8SHO,A,ADPBP,7
8SHP,A,ADPBP,7
8SHQ,A,ADPBP,7
8SHT,A,ADPBP,7
8SZP,A,ADPBP,7
8SZQ,A,ADPBP,7
8SZR,A,ADPBP,7
8TBX,A,ADPBP,7
8U94,A,ADPBP,7
8WMY,A,ADPBP,7
7U19,E,ADPBP,7
7U1A,B,ADPBP,7
7U1P,B,ADPBP,7
7U35,A,ADPBP,7
7U9K,A,ADPBP,7
7UDT,A,ADPBP,7
7UDU,A,ADPBP,7
7UIV,A,ADPBP,7
7UIW,E,ADPBP,7
7UIX,A,ADPBP,7
7UIY,A,ADPBP,7
7UIZ,E,ADPBP,7
7UJ0,A,ADPBP,7
7UJP,A,ADPBP,7
7UJS,A,ADPBP,7
7UJX,E,ADPBP,7
7UK7,A,ADPBP,7
7UKA,A,ADPBP,7
7UPT,A,ADPBP,7
7UQI,A,ADPBP,7
7UQJ,A,ADPBP,7
7UQK,A,ADPBP,7
7UT9,E,ADPBP,7
7UTA,E,ADPBP,7
7UTJ,A,ADPBP,7
7UUW,A,ADPBP,7
7UW7,A,ADPBP,7
7UXF,A,ADPBP,7
7V0G,E,ADPBP,7
7V2C,W,ADPBP,7
7V2D,W,ADPBP,7
7V2E,W,ADPBP,7
7V2F,W,ADPBP,7
7V2H,W,ADPBP,7
7V2K,W,ADPBP,7
7V2R,W,ADPBP,7
7V30,W,ADPBP,7
7V31,W,ADPBP,7
7V32,W,ADPBP,7
7V33,W,ADPBP,7
7V3M,W,ADPBP,7
7V3X,Q,ADPBP,7
7V5C,A,ADPBP,7
7VBL,W,ADPBP,7
7VBP,W,ADPBP,7
7VC0,W,ADPBP,7
7VCT,A,ADPBP,7
7VCU,K,ADPBP,7
7VDT,A,ADPBP,7
7VDV,A,ADPBP,7
7VPJ,A,ADPBP,7
7VTP,A,ADPBP,7
7VTQ,A,ADPBP,7
7VUK,A,ADPBP,7
7VWL,W,ADPBP,7
7VXS,W,ADPBP,7
7VY1,W,ADPBP,7
7VY9,W,ADPBP,7
7VYE,W,ADPBP,7
7VYG,W,ADPBP,7
7VYI,W,ADPBP,7
7VYS,W,ADPBP,7
7VZ8,W,ADPBP,7
7VZV,W,ADPBP,7
7VZW,W,ADPBP,7
7W00,W,ADPBP,7
7W0H,W,ADPBP,7
7W0R,W,ADPBP,7
7W0Y,W,ADPBP,7
7W1M,A,ADPBP,7
7W1O,W,ADPBP,7
7W1P,W,ADPBP,7
7W1T,W,ADPBP,7
7W1U,W,ADPBP,7
7W1V,W,ADPBP,7
7W1Z,W,ADPBP,7
7W20,W,ADPBP,7
7W2K,W,ADPBP,7
7W2L,W,ADPBP,7
7W2R,W,ADPBP,7
7W2U,W,ADPBP,7
7W2Y,W,ADPBP,7
7W31,W,ADPBP,7
7W32,W,ADPBP,7
7W35,W,ADPBP,7
3AKC,A,ADPBP,7
3AKK,A,ADPBP,7
3AKL,C,ADPBP,7
3AR3,A,ADPBP,7
3ATU,A,ADPBP,7
3ATV,A,ADPBP,7
3AUX,A,ADPBP,7
3AUY,A,ADPBP,7
3AX6,A,ADPBP,7
3AY9,A,ADPBP,7
3B1N,A,ADPBP,7
3B1P,A,ADPBP,7
3B2E,A,ADPBP,7
3B5Z,A,ADPBP,7
3B6R,B,ADPBP,7
3B6U,A,ADPBP,7
3B6V,A,ADPBP,7
3BF1,A,ADPBP,7
3BFV,A,ADPBP,7
3BK7,A,ADPBP,7
3BRB,A,ADPBP,7
3BXZ,A,ADPBP,7
3BZ7,A,ADPBP,7
3BZ8,A,ADPBP,7
3BZ9,A,ADPBP,7
3C3A,B,ADPBP,7
3C4N,A,ADPBP,7
3C4Z,A,ADPBP,7
3C50,A,ADPBP,7
3C51,A,ADPBP,7
3C7N,A,ADPBP,7
3C9U,A,ADPBP,7
6WLZ,C,ADPBP,7
6WM2,C,ADPBP,7
6WM3,B,ADPBP,7
6WM4,A,ADPBP,7
6WNQ,F,ADPBP,7
6WNR,F,ADPBP,7
6WQH,F,ADPBP,7
6WRF,F,ADPBP,7
6WVT,B,ADPBP,7
6WWF,K,ADPBP,7
6WWG,K,ADPBP,7
6WWJ,K,ADPBP,7
6WWK,K,ADPBP,7
6WWM,K,ADPBP,7
6WWN,K,ADPBP,7
6WWQ,K,ADPBP,7
6WWR,K,ADPBP,7
6WWU,K,ADPBP,7
6X5Z,B,ADPBP,7
6XBW,C,ADPBP,7
6XBY,D,ADPBP,7
6XEW,B,ADPBP,7
6XEZ,A,ADPBP,7
6XG6,A,ADPBP,7
6XGY,A,ADPBP,7
6XHI,A,ADPBP,7
6XI8,A,ADPBP,7
6XK2,A,ADPBP,7
6XLH,B,ADPBP,7
6XN8,A,ADPBP,7
6XP7,A,ADPBP,7
6XTX,2,ADPBP,7
6Y1I,A,ADPBP,7
6YA7,A,ADPBP,7
6YA8,A,ADPBP,7
6YC7,E,ADPBP,7
6YCX,A,ADPBP,7
6YCY,A,ADPBP,7
6YCZ,A,ADPBP,7
4E7S,A,ADPBP,7
4E7Z,A,ADPBP,7
4EBU,A,ADPBP,7
4EDH,A,ADPBP,7
4EFH,A,ADPBP,7
4EHT,A,ADPBP,7
4EHY,A,ADPBP,7
4EIW,A,ADPBP,7
4ETP,A,ADPBP,7
4F7W,A,ADPBP,7
4F99,A,ADPBP,7
4F9A,A,ADPBP,7
4FCV,A,ADPBP,7
4FCW,A,ADPBP,7
4FD2,A,ADPBP,7
4FE2,A,ADPBP,7
4FEY,A,ADPBP,7
4FFL,A,ADPBP,7
4FFM,A,ADPBP,7
4FFO,A,ADPBP,7
4FFP,A,ADPBP,7
4FGR,A,ADPBP,7
4FR8,B,ADPBP,7
4FRZ,A,ADPBP,7
4FU0,A,ADPBP,7
5IFS,B,ADPBP,7
5IFW,B,ADPBP,7
5IHP,A,ADPBP,7
5IK2,A,ADPBP,7
5IRL,A,ADPBP,7
5IRM,A,ADPBP,7
5IRN,A,ADPBP,7
5IZ4,A,ADPBP,7
5J7I,A,ADPBP,7
5J99,A,ADPBP,7
5J9A,A,ADPBP,7
5JAJ,A,ADPBP,7
5JB2,A,ADPBP,7
5JBG,A,ADPBP,7
5JC3,A,ADPBP,7
5JC7,A,ADPBP,7
5JCF,A,ADPBP,7
5JCH,A,ADPBP,7
5JI2,E,ADPBP,7
5JIC,A,ADPBP,7
5JIO,A,ADPBP,7
5JJI,A,ADPBP,7
5JJK,A,ADPBP,7
5JJL,A,ADPBP,7
5JLF,A,ADPBP,7
5JLH,A,ADPBP,7
5JQW,A,ADPBP,7
5JR7,A,ADPBP,7
5JRJ,A,ADPBP,7
5JWO,A,ADPBP,7
5JWQ,A,ADPBP,7
5JYG,A,ADPBP,7
5JZV,A,ADPBP,7
5K25,C,ADPBP,7
5K2M,A,ADPBP,7
5K8U,A,ADPBP,7
5K9T,A,ADPBP,7
5KB5,A,ADPBP,7
5KHA,A,ADPBP,7
5KHW,A,ADPBP,7
3L86,A,ADPBP,7
3L8K,A,ADPBP,7
3L9H,A,ADPBP,7
3LA6,A,ADPBP,7
3LC6,A,ADPBP,7
3LCT,A,ADPBP,7
3LFZ,A,ADPBP,7
3LJ0,A,ADPBP,7
3LL3,B,ADPBP,7
3LL5,A,ADPBP,7
3LL9,A,ADPBP,7
3LLM,A,ADPBP,7
3LM9,A,ADPBP,7
3LMH,A,ADPBP,7
3LQ3,A,ADPBP,7
3LRE,A,ADPBP,7
3LRT,A,ADPBP,7
3LT8,A,ADPBP,7
3LT9,A,ADPBP,7
3LTB,A,ADPBP,7
3LTD,A,ADPBP,7
3LV8,A,ADPBP,7
3LVV,A,ADPBP,7
3M6A,A,ADPBP,7
3MBI,A,ADPBP,7
3MBL,A,ADPBP,7
3MES,A,ADPBP,7
3MFP,A,ADPBP,7
3MKD,A,ADPBP,7
3MLE,A,ADPBP,7
3MUF,A,ADPBP,7
