protein,chain,group,group1
3MO1,A,beta,1
3MYX,A,beta,1
3NFP,A,beta,1
3OKM,A,beta,1
3QA3,A,beta,1
3QQ9,C,beta,1
3QUK,A,beta,1
3U0T,A,beta,1
3UZQ,A,beta,1
4GT7,A,beta,1
4HGW,A,beta,1
1ACY,H,beta,1
1BF8,A,beta,1
1C12,A,beta,1
1DQQ,A,beta,1
1F09,A,beta,1
1F11,A,beta,1
1FJ1,A,beta,1
1H0B,A,beta,1
1HIL,A,beta,1
1HRI,1,beta,1
1I8L,A,beta,1
1IAI,H,beta,1
1JC1,A,beta,1
1KYP,A,beta,1
1KYR,A,beta,1
1L7T,H,beta,1
1MEX,H,beta,1
1MRD,H,beta,1
1N64,H,beta,1
1NA1,A,beta,1
1NCQ,A,beta,1
1NJ9,A,beta,1
1OXE,A,beta,1
1PZ5,A,beta,1
1Q9L,A,beta,1
1QXM,A,beta,1
1QYQ,A,beta,1
1R08,1,beta,1
1R09,1,beta,1
1RMM,A,beta,1
1RMU,1,beta,1
1RUC,1,beta,1
1RUD,1,beta,1
1RUE,1,beta,1
1RUF,1,beta,1
1RUG,1,beta,1
1RUH,1,beta,1
1RUI,1,beta,1
1S6Z,A,beta,1
1U6A,H,beta,1
1Y0L,A,beta,1
1Y18,A,beta,1
1YHG,A,beta,1
1Z1Q,A,beta,1
2AHA,A,beta,1
2BQP,A,beta,1
2DDQ,H,beta,1
2EYT,A,beta,1
2F19,H,beta,1
2F69,A,beta,1
2GIX,A,beta,1
2GSI,A,beta,1
2HWB,1,beta,1
2HWC,1,beta,1
2NW2,A,beta,1
2R04,1,beta,1
2R06,1,beta,1
2R07,1,beta,1
2R1Y,A,beta,1
2R23,A,beta,1
2R2B,A,beta,1
2R2E,A,beta,1
2RM2,1,beta,1
2RMU,1,beta,1
2RR1,1,beta,1
2RS1,1,beta,1
2RS3,1,beta,1
2RS5,1,beta,1
2XZ6,A,beta,1
2Y56,A,beta,1
2Z4Q,A,beta,1
3AH2,A,beta,1
3CBO,A,beta,1
3EFD,H,beta,1
3IFP,A,beta,1
3M1B,A,beta,1
3M53,A,beta,1
3M54,A,beta,1
3M56,A,beta,1
3M58,A,beta,1
3M59,A,beta,1
3M5A,A,beta,1
3O8X,A,beta,1
3OS5,A,beta,1
3P4N,A,beta,1
3QEU,A,beta,1
3RVT,C,beta,1
3T77,A,beta,1
3UJT,H,beta,1
3UTZ,A,beta,1
4EQJ,A,beta,1
4RHV,1,beta,1
1CGS,H,beta,1
1DBA,H,beta,1
1DBK,H,beta,1
1FFP,A,beta,1
1FL5,A,beta,1
1HH6,A,beta,1
1RMP,A,beta,1
1TY9,A,beta,1
2AJS,H,beta,1
2AJU,H,beta,1
2AJV,H,beta,1
2AJX,H,beta,1
2AJY,H,beta,1
2AK1,H,beta,1
2CGR,H,beta,1
2G3O,A,beta,1
2H26,A,beta,1
2J6E,A,beta,1
2OQJ,A,beta,1
2R0W,H,beta,1
2Y6S,C,beta,1
3CFB,A,beta,1
3CXD,H,beta,1
3DPR,A,beta,1
3FO2,A,beta,1
3GMQ,A,beta,1
3NFS,H,beta,1
3NZH,H,beta,1
3QUL,A,beta,1
3TBT,A,beta,1
3V6Z,A,beta,1
4DJM,A,beta,1
1FGU,A,beta,1
1G7K,A,beta,1
1G7Y,A,beta,1
1HIM,H,beta,1
1KJV,A,beta,1
1L2G,A,beta,1
1M05,A,beta,1
1MHH,A,beta,1
1QSE,A,beta,1
1YNK,H,beta,1
2F54,A,beta,1
2G6Y,A,beta,1
2PYE,A,beta,1
2RGS,A,beta,1
2VLK,A,beta,1
3AJ6,A,beta,1
3CFJ,A,beta,1
3CLE,H,beta,1
3DMM,A,beta,1
3GB3,A,beta,1
3GL4,A,beta,1
3GO5,A,beta,1
3H7Y,A,beta,1
3UZE,A,beta,1
4E0R,A,beta,1
1FFN,A,beta,1
1FG2,A,beta,1
1H8S,A,beta,1
1RM9,A,beta,1
2BSY,A,beta,1
2ESV,A,beta,1
2VQ1,A,beta,1
3F7Q,A,beta,1
3MRN,A,beta,1
3P4M,A,beta,1
3REW,A,beta,1
3SDX,A,beta,1
3T65,A,beta,1
3UTP,D,beta,1
3V52,H,beta,1
1EMT,H,beta,1
1J1L,A,beta,1
1NXD,1,beta,1
1O9S,A,beta,1
1RJZ,A,beta,1
1XAE,A,beta,1
1XQH,A,beta,1
1YDP,A,beta,1
2GJJ,A,beta,1
2I9L,A,beta,1
2O40,A,beta,1
2OGR,A,beta,1
2OJK,A,beta,1
2PXS,A,beta,1
2PXW,A,beta,1
2RH7,A,beta,1
2UYL,A,beta,1
2WE1,A,beta,1
2WE2,A,beta,1
2WIM,A,beta,1
2XKN,A,beta,1
2Y36,H,beta,1
3BZE,A,beta,1
3CBM,A,beta,1
3CBP,A,beta,1
3CFK,A,beta,1
3CVH,A,beta,1
3E6H,A,beta,1
3JTS,A,beta,1
3JWN,C,beta,1
3KXF,A,beta,1
3KYN,A,beta,1
3M55,A,beta,1
3M57,A,beta,1
3QQ3,A,beta,1
3REV,A,beta,1
3RL2,A,beta,1
3RNS,A,beta,1
4HD9,A,beta,1
4HUX,A,beta,1
1B12,A,beta,1
1FZM,A,beta,1
1FZO,A,beta,1
1I9B,A,beta,1
1JNH,A,beta,1
1KN9,A,beta,1
1MI5,A,beta,1
1ND0,A,beta,1
1NLB,H,beta,1
1Q9K,A,beta,1
1Q9O,A,beta,1
1UYW,H,beta,1
1XA9,A,beta,1
1ZE3,C,beta,1
2BCK,A,beta,1
2BT1,A,beta,1
2EYR,A,beta,1
2EYS,A,beta,1
2HH0,H,beta,1
2IWV,A,beta,1
2MHA,A,beta,1
2PR4,H,beta,1
2R0Z,H,beta,1
2XZ5,A,beta,1
3BWU,C,beta,1
3ECB,A,beta,1
3GML,A,beta,1
3GMO,A,beta,1
3HKF,A,beta,1
3I6K,A,beta,1
3MV7,A,beta,1
3PAB,A,beta,1
3QQ4,A,beta,1
3ROO,A,beta,1
3TBW,A,beta,1
3UO1,H,beta,1
3UYR,H,beta,1
4AY0,A,beta,1
4DWH,A,beta,1
4EI6,A,beta,1
1CR9,H,beta,1
1EEZ,A,beta,1
1FZJ,A,beta,1
1H8O,A,beta,1
1JHT,A,beta,1
1KJM,A,beta,1
1Q7F,A,beta,1
1QQD,A,beta,1
1T0M,A,beta,1
1WBZ,A,beta,1
1ZT1,A,beta,1
1ZT7,A,beta,1
1ZVS,A,beta,1
2C1F,A,beta,1
2C7U,A,beta,1
2G6X,A,beta,1
2HLA,A,beta,1
2OJH,A,beta,1
2Q86,A,beta,1
2VLR,A,beta,1
2WE0,A,beta,1
3FOL,A,beta,1
3KLA,A,beta,1
3LKN,A,beta,1
3MRH,A,beta,1
3NTC,H,beta,1
3P4O,A,beta,1
3P9M,A,beta,1
3PQY,A,beta,1
3RDT,A,beta,1
3SKM,A,beta,1
3SKO,A,beta,1
3SPV,A,beta,1
3ST3,A,beta,1
3TZV,A,beta,1
3UPR,A,beta,1
3V0V,A,beta,1
4D8P,A,beta,1
4DZB,A,beta,1
4GKN,A,beta,1
1DQ4,A,beta,1
1FZK,A,beta,1
1GPP,A,beta,1
1HSB,A,beta,1
1JUI,A,beta,1
1JYC,A,beta,1
1JYI,A,beta,1
1KCU,H,beta,1
1KJ3,H,beta,1
1KPV,A,beta,1
1LEK,A,beta,1
1N5A,A,beta,1
1QRN,A,beta,1
1SEQ,H,beta,1
1SQ4,A,beta,1
1T0N,A,beta,1
1XSS,A,beta,1
1YZW,A,beta,1
1Z5L,A,beta,1
2AK4,A,beta,1
2DDC,A,beta,1
2DDD,A,beta,1
2DYP,A,beta,1
2F53,A,beta,1
2FL1,A,beta,1
2FL5,A,beta,1
2ICR,A,beta,1
2PGZ,A,beta,1
2V9R,A,beta,1
2X00,A,beta,1
2XNV,A,beta,1
2XYS,A,beta,1
2XYT,A,beta,1
2Y7Y,A,beta,1
2YMD,A,beta,1
2YME,A,beta,1
3AM8,A,beta,1
3BVN,A,beta,1
3BXC,A,beta,1
3C84,A,beta,1
3D3V,A,beta,1
3FSM,A,beta,1
3GMM,A,beta,1
3GMN,A,beta,1
3GMP,A,beta,1
3HLA,A,beta,1
3HLO,A,beta,1
3HZC,A,beta,1
3I9G,H,beta,1
3KA2,A,beta,1
3L3K,A,beta,1
3LKS,A,beta,1
3NXE,A,beta,1
3PMZ,A,beta,1
3QFJ,A,beta,1
3RPI,A,beta,1
3ST4,A,beta,1
3TBS,A,beta,1
3V4U,H,beta,1
3V6F,A,beta,1
3VFV,A,beta,1
4DBM,A,beta,1
4EOW,H,beta,1
4EP2,A,beta,1
4EP3,A,beta,1
4F7T,A,beta,1
4GKS,A,beta,1
1DUZ,A,beta,1
1DYP,A,beta,1
1ED3,A,beta,1
1EEY,A,beta,1
1FOR,H,beta,1
1G7P,A,beta,1
1H0D,A,beta,1
1H8N,A,beta,1
1I7R,A,beta,1
1JF1,A,beta,1
1JGD,A,beta,1
1JGE,A,beta,1
1JUF,A,beta,1
1KPU,A,beta,1
1LK2,A,beta,1
1MOU,A,beta,1
1MOV,A,beta,1
1N2R,A,beta,1
1NBV,H,beta,1
1OF2,A,beta,1
1OGA,A,beta,1
1OGT,A,beta,1
1QR1,A,beta,1
1S8D,A,beta,1
1SYS,A,beta,1
1SYV,A,beta,1
1TVH,A,beta,1
1UXS,A,beta,1
1VGK,A,beta,1
1W0W,A,beta,1
1W7T,A,beta,1
1W7U,A,beta,1
1XH3,A,beta,1
1XR9,A,beta,1
1ZGO,A,beta,1
1ZGP,A,beta,1
1ZGQ,A,beta,1
1ZHK,A,beta,1
1ZSD,A,beta,1
2A46,A,beta,1
2A47,A,beta,1
2AV1,A,beta,1
2AV7,A,beta,1
2AXG,A,beta,1
2BNU,A,beta,1
2BSR,A,beta,1
2BSS,A,beta,1
2BST,A,beta,1
2BVO,A,beta,1
2BVQ,A,beta,1
2BYQ,A,beta,1
2BYS,A,beta,1
2CIK,A,beta,1
2CLV,A,beta,1
2CLZ,A,beta,1
2FWO,A,beta,1
2FZ3,A,beta,1
2GIT,A,beta,1
2GTW,A,beta,1
2GTZ,A,beta,1
2HJK,A,beta,1
2HJL,A,beta,1
2JB6,A,beta,1
2NW3,A,beta,1
2R1B,A,beta,1
2V2W,A,beta,1
2V2X,A,beta,1
2VLJ,A,beta,1
2Y58,A,beta,1
2ZMU,A,beta,1
2ZMW,A,beta,1
2ZSW,A,beta,1
3AH1,A,beta,1
3B3I,A,beta,1
3B6S,A,beta,1
3BO8,A,beta,1
3BP4,A,beta,1
3BWA,A,beta,1
3BXN,A,beta,1
3C9N,A,beta,1
3CC5,A,beta,1
3CGL,A,beta,1
3CH1,A,beta,1
3CPL,A,beta,1
3D18,A,beta,1
3DSN,A,beta,1
3DTX,A,beta,1
3DX7,A,beta,1
3DX8,A,beta,1
3FFC,A,beta,1
3FO9,A,beta,1
3G08,A,beta,1
3GI0,A,beta,1
3H9H,A,beta,1
3HPJ,A,beta,1
3I02,A,beta,1
3IJY,A,beta,1
3IXA,A,beta,1
3KPL,A,beta,1
3KPP,A,beta,1
3KWW,A,beta,1
3L3G,A,beta,1
3L3J,A,beta,1
3LKO,A,beta,1
3LKP,A,beta,1
3LKQ,A,beta,1
3LKR,A,beta,1
3LN4,A,beta,1
3LN5,A,beta,1
3LS3,A,beta,1
3LSA,A,beta,1
3LV3,A,beta,1
3MGT,A,beta,1
3NEZ,A,beta,1
3NF0,A,beta,1
3NFN,A,beta,1
3NXN,A,beta,1
3O3D,A,beta,1
3O3E,A,beta,1
3OX8,A,beta,1
3P9L,A,beta,1
3PWJ,A,beta,1
3PWL,A,beta,1
3PWN,A,beta,1
3PWU,A,beta,1
3PWV,A,beta,1
3QDG,A,beta,1
3QDJ,A,beta,1
3QFD,A,beta,1
3QZW,A,beta,1
3RN2,A,beta,1
3ROL,A,beta,1
3RQ0,A,beta,1
3SIO,A,beta,1
3SQ9,A,beta,1
3TID,A,beta,1
3TIE,A,beta,1
3TYF,A,beta,1
3VFM,A,beta,1
3VFN,A,beta,1
3VFO,A,beta,1
3VFP,A,beta,1
3VFR,A,beta,1
3VFS,A,beta,1
3VFT,A,beta,1
3VFU,A,beta,1
3VH8,A,beta,1
3VRI,A,beta,1
3VRJ,A,beta,1
3ZS3,A,beta,1
4DCQ,A,beta,1
4DXI,A,beta,1
4DXM,A,beta,1
4DXN,A,beta,1
4DXO,A,beta,1
4DXP,A,beta,1
4DXQ,A,beta,1
4EPJ,A,beta,1
4F7M,A,beta,1
4F7P,A,beta,1
4FQQ,A,beta,1
4G8G,A,beta,1
4G9D,A,beta,1
4GUP,A,beta,1
4HKJ,A,beta,1
4HUU,A,beta,1
4HV8,A,beta,1
1CTM,A,beta,1
1CU4,H,beta,1
1DUY,A,beta,1
1I7U,A,beta,1
1INQ,A,beta,1
1IQW,H,beta,1
1JPG,A,beta,1
1K8D,A,beta,1
1KCS,H,beta,1
1L7I,H,beta,1
1LP9,A,beta,1
1QTP,A,beta,1
1QUN,A,beta,1
1S9W,A,beta,1
1TVB,A,beta,1
1UZY,A,beta,1
1W0V,A,beta,1
1W7S,A,beta,1
1XZ0,A,beta,1
1ZHL,A,beta,1
2AKR,A,beta,1
2BNQ,A,beta,1
2BNR,A,beta,1
2CIR,A,beta,1
2FYY,A,beta,1
2GJ6,A,beta,1
2GT9,A,beta,1
2GUO,A,beta,1
2H6P,A,beta,1
2IAL,A,beta,1
2RFX,A,beta,1
2VLL,A,beta,1
3ACL,A,beta,1
3BH9,A,beta,1
3BXB,A,beta,1
3BZF,A,beta,1
3CZF,A,beta,1
3DOS,A,beta,1
3E5W,A,beta,1
3E6F,A,beta,1
3FLR,A,beta,1
3FLT,A,beta,1
3H9S,A,beta,1
3HCV,A,beta,1
3HZK,A,beta,1
3HZM,A,beta,1
3HZV,A,beta,1
3HZY,A,beta,1
3I6G,A,beta,1
3IAW,A,beta,1
3IJH,A,beta,1
3IJS,A,beta,1
3IKC,A,beta,1
3IP2,A,beta,1
3JTT,A,beta,1
3JUY,A,beta,1
3K25,A,beta,1
3KPQ,A,beta,1
3KPR,A,beta,1
3KPS,A,beta,1
3KYO,A,beta,1
3MGO,A,beta,1
3MRI,A,beta,1
3MRL,A,beta,1
3MYJ,A,beta,1
3NED,A,beta,1
3O3A,A,beta,1
3O3B,A,beta,1
3OKD,A,beta,1
3OKK,A,beta,1
3OKL,A,beta,1
3OKN,A,beta,1
3OMZ,A,beta,1
3OXR,A,beta,1
3RWD,A,beta,1
3RWG,A,beta,1
3RWJ,A,beta,1
3TBV,A,beta,1
3TO2,A,beta,1
3UTS,A,beta,1
3V5D,A,beta,1
3V5H,A,beta,1
3V5K,A,beta,1
3VCL,A,beta,1
3VFW,A,beta,1
4EQ0,A,beta,1
4FMI,A,beta,1
4G8I,A,beta,1
4I4W,A,beta,1
1G7Q,A,beta,1
1HSA,A,beta,1
1KPR,A,beta,1
1KTL,A,beta,1
1KY6,A,beta,1
1KYD,A,beta,1
1LEG,A,beta,1
1NAN,H,beta,1
1QTS,A,beta,1
1QVO,A,beta,1
1T1W,A,beta,1
1T20,A,beta,1
1T22,A,beta,1
1T4K,A,beta,1
1UWE,H,beta,1
1X7Q,A,beta,1
1Z9S,A,beta,1
2J8U,A,beta,1
2NX5,A,beta,1
2OMB,A,beta,1
2Q7Y,A,beta,1
2R1D,A,beta,1
2RDE,A,beta,1
2UWE,A,beta,1
2VKW,A,beta,1
2Y06,H,beta,1
2ZSV,A,beta,1
3BHB,A,beta,1
3BUY,A,beta,1
3CCH,A,beta,1
3D25,A,beta,1
3FQR,A,beta,1
3FQW,A,beta,1
3FQX,A,beta,1
3FT3,A,beta,1
3GSU,A,beta,1
3GSV,A,beta,1
3H7B,A,beta,1
3I6L,D,beta,1
3M8O,H,beta,1
3MLT,A,beta,1
3MR9,A,beta,1
3MRD,A,beta,1
3MRK,A,beta,1
3MV8,A,beta,1
3NXD,A,beta,1
3O4L,A,beta,1
3OKE,A,beta,1
3QEQ,A,beta,1
3QJH,A,beta,1
3RL1,A,beta,1
3RWF,A,beta,1
3RWH,A,beta,1
3RWI,A,beta,1
3VJ6,A,beta,1
4E5X,A,beta,1
4ELK,A,beta,1
1G9F,A,beta,1
1I4F,A,beta,1
1IM3,A,beta,1
1JBZ,A,beta,1
1KY7,A,beta,1
1KYF,A,beta,1
1KYU,A,beta,1
1MN4,A,beta,1
1NEZ,A,beta,1
1RJY,A,beta,1
1RK0,A,beta,1
1RK1,A,beta,1
1T1X,A,beta,1
1T1Y,A,beta,1
1T1Z,A,beta,1
1T21,A,beta,1
1YN7,A,beta,1
1Z0S,A,beta,1
1Z0U,A,beta,1
2FO4,A,beta,1
2G5B,A,beta,1
2OLD,A,beta,1
2P5E,A,beta,1
2P5W,A,beta,1
2WZP,A,beta,1
3BGM,A,beta,1
3BH8,A,beta,1
3FQN,A,beta,1
3FQT,A,beta,1
3FQU,A,beta,1
3FT2,A,beta,1
3FT4,A,beta,1
3GJF,A,beta,1
3GSO,A,beta,1
3GSQ,A,beta,1
3GSR,A,beta,1
3GSW,A,beta,1
3GSX,A,beta,1
3JVG,A,beta,1
3L9R,A,beta,1
3MRB,A,beta,1
3MRC,A,beta,1
3MRE,A,beta,1
3MRF,A,beta,1
3MRG,A,beta,1
3MRJ,A,beta,1
3MRM,A,beta,1
3MRO,A,beta,1
3MRP,A,beta,1
3MRQ,A,beta,1
3MRR,A,beta,1
3OXS,A,beta,1
3PWP,A,beta,1
3QDM,A,beta,1
3QJF,A,beta,1
3RWC,A,beta,1
3RWE,A,beta,1
3S04,A,beta,1
3UJO,A,beta,1
3UTQ,A,beta,1
4A6Y,A,beta,1
4FMJ,A,beta,1
1BXX,A,beta,1
1GNZ,A,beta,1
1H3P,H,beta,1
1K5N,A,beta,1
1KS4,A,beta,1
1KS5,A,beta,1
1M6O,A,beta,1
1UXW,A,beta,1
1UZZ,A,beta,1
1WBX,A,beta,1
1XR8,A,beta,1
1YLN,A,beta,1
1YN6,A,beta,1
2A83,A,beta,1
2AXF,A,beta,1
2BVP,A,beta,1
2DTW,A,beta,1
2DTY,A,beta,1
2DU0,A,beta,1
2DU1,A,beta,1
2E7Q,A,beta,1
2E7T,A,beta,1
2OMN,A,beta,1
2VE6,A,beta,1
2W8F,A,beta,1
2WIS,A,beta,1
2ZML,A,beta,1
2ZMN,A,beta,1
3BP7,A,beta,1
3BW9,A,beta,1
3C8K,A,beta,1
3DPB,A,beta,1
3FOM,A,beta,1
3FON,A,beta,1
3GIV,A,beta,1
3HAE,A,beta,1
3ILP,A,beta,1
3KPN,A,beta,1
3L3D,A,beta,1
3L3H,A,beta,1
3L3I,A,beta,1
3MUH,L,beta,1
3N35,A,beta,1
3O9W,A,beta,1
4G9F,A,beta,1
1GZ9,A,beta,1
1GZC,A,beta,1
1GZP,A,beta,1
1HHG,A,beta,1
1HHH,A,beta,1
1HHI,A,beta,1
1HHJ,A,beta,1
1HHK,A,beta,1
1I7T,A,beta,1
1JPF,A,beta,1
1JVK,A,beta,1
1N59,A,beta,1
1N6C,A,beta,1
1S9X,A,beta,1
1UAI,A,beta,1
1UM6,H,beta,1
1V00,A,beta,1
1ZHB,A,beta,1
1ZHN,A,beta,1
2BYN,A,beta,1
2CLR,A,beta,1
2D3S,A,beta,1
2JCC,A,beta,1
2PYF,A,beta,1
2UZ6,A,beta,1
2ZMK,A,beta,1
3D39,A,beta,1
3DBX,A,beta,1
3DX6,A,beta,1
3HI5,H,beta,1
3IPV,A,beta,1
3IVK,A,beta,1
3KPM,A,beta,1
3KPO,A,beta,1
3MLS,H,beta,1
3P73,A,beta,1
3P77,A,beta,1
3PEO,A,beta,1
3S97,A,beta,1
3U0W,H,beta,1
3ULS,A,beta,1
4ATE,A,beta,1
4HK3,J,beta,1
1GGC,H,beta,1
1LGV,A,beta,1
1LHZ,A,beta,1
1OQX,A,beta,1
1S9Y,A,beta,1
1WBY,A,beta,1
2CH8,A,beta,1
2F74,A,beta,1
2XNU,A,beta,1
3ETB,F,beta,1
3FFD,A,beta,1
3GUA,A,beta,1
3ILN,A,beta,1
3LMJ,H,beta,1
3MNV,A,beta,1
3UEZ,A,beta,1
3UMT,A,beta,1
4AM0,A,beta,1
4HBQ,A,beta,1
1I1C,A,beta,1
1N0L,A,beta,1
1N0X,H,beta,1
1S5I,H,beta,1
1SEF,A,beta,1
1W72,A,beta,1
2AN1,A,beta,1
2G60,H,beta,1
2GAZ,A,beta,1
2HN7,A,beta,1
2R1X,A,beta,1
2R2H,A,beta,1
2W60,A,beta,1
2X4P,A,beta,1
2XZQ,H,beta,1
2ZPK,H,beta,1
3BH2,A,beta,1
3G6A,A,beta,1
3GIZ,H,beta,1
3MUG,A,beta,1
3RA7,H,beta,1
3SY0,A,beta,1
3T4Y,A,beta,1
3VFG,H,beta,1
4DN4,H,beta,1
4FMG,A,beta,1
4FMH,A,beta,1
7AHL,A,beta,1
1GZQ,A,beta,1
1RIR,A,beta,1
1RIT,A,beta,1
1RZG,A,beta,1
1SFY,A,beta,1
1WLG,A,beta,1
2FIK,A,beta,1
2OSL,A,beta,1
2QC5,A,beta,1
2X6V,A,beta,1
2XFX,A,beta,1
2Y5T,A,beta,1
3GJE,A,beta,1
3H0T,A,beta,1
3P4L,A,beta,1
3QEG,H,beta,1
4HBC,H,beta,1
8FAB,A,beta,1
1JOJ,A,beta,1
1RC6,A,beta,1
1RZ7,H,beta,1
1UWG,H,beta,1
2AI0,H,beta,1
2WAH,A,beta,1
3GMR,A,beta,1
3IGQ,A,beta,1
3IKO,A,beta,1
3MW3,A,beta,1
3N36,A,beta,1
3N3H,A,beta,1
3NXG,A,beta,1
3QPX,H,beta,1
4HK0,A,beta,1
4HPY,H,beta,1
1CQ3,A,beta,1
1L6X,A,beta,1
1PPF,E,beta,1
1PPG,E,beta,1
1TJG,H,beta,1
1TJH,H,beta,1
1TJI,H,beta,1
1UV4,A,beta,1
1YA5,A,beta,1
1YT5,A,beta,1
2EH8,H,beta,1
2EIG,A,beta,1
2OR9,H,beta,1
2QSC,H,beta,1
3C08,H,beta,1
3C2S,A,beta,1
3CVI,H,beta,1
3G04,A,beta,1
3GM0,A,beta,1
3HC0,A,beta,1
3MBX,H,beta,1
4DTG,H,beta,1
1F00,I,beta,1
1LMK,A,beta,1
1ONQ,A,beta,1
1SFN,A,beta,1
2CII,A,beta,1
2EH7,H,beta,1
2I2B,A,beta,1
2IGF,H,beta,1
2O5X,H,beta,1
2OP4,H,beta,1
2X4R,A,beta,1
2Y57,A,beta,1
3D6G,A,beta,1
3DZM,A,beta,1
3FZU,C,beta,1
3GKZ,A,beta,1
3HMW,H,beta,1
3IU3,A,beta,1
3LS4,H,beta,1
3LS5,H,beta,1
3O2V,H,beta,1
3Q6F,A,beta,1
3RU8,H,beta,1
3S37,H,beta,1
3UL2,A,beta,1
4AFT,A,beta,1
4G5Z,H,beta,1
4HWE,H,beta,1
1BMA,A,beta,1
1ELA,A,beta,1
1ELB,A,beta,1
1ELC,A,beta,1
1ELF,A,beta,1
1ELG,A,beta,1
1ESA,A,beta,1
1ESB,A,beta,1
1IT9,H,beta,1
1Q72,H,beta,1
1RUQ,H,beta,1
1UM4,H,beta,1
2AAB,H,beta,1
2O5Y,H,beta,1
2VKX,A,beta,1
2X4N,A,beta,1
2X4U,A,beta,1
2YPK,A,beta,1
2YPL,A,beta,1
2Z2P,A,beta,1
3HC3,H,beta,1
3O2W,H,beta,1
3QG7,H,beta,1
3UK9,A,beta,1
3USU,A,beta,1
4GAY,A,beta,1
7FAB,H,beta,1
1ELD,E,beta,1
1ELE,E,beta,1
1F02,I,beta,1
1IGF,H,beta,1
1IGI,H,beta,1
1M3D,A,beta,1
1P5U,A,beta,1
1Q0X,H,beta,1
1Q0Y,H,beta,1
1UB5,A,beta,1
1X9Q,A,beta,1
1ZAN,H,beta,1
1ZX5,A,beta,1
2A1W,H,beta,1
2O5Z,H,beta,1
2W65,A,beta,1
2X4Q,A,beta,1
2X70,A,beta,1
2ZKH,H,beta,1
3FO0,H,beta,1
3O45,A,beta,1
3PP3,H,beta,1
3S96,A,beta,1
4D9L,H,beta,1
4EVN,A,beta,1
1C1E,H,beta,1
1H4H,A,beta,1
1M6U,A,beta,1
1RU9,H,beta,1
1RUA,H,beta,1
1RUL,H,beta,1
1RUR,H,beta,1
1XMZ,A,beta,1
2DD8,H,beta,1
2DTS,A,beta,1
2IWG,A,beta,1
2ORB,H,beta,1
2P17,A,beta,1
2VL5,A,beta,1
2X4O,A,beta,1
2X4T,A,beta,1
2XPG,A,beta,1
2XWT,A,beta,1
2Y07,H,beta,1
2Z2O,A,beta,1
3BKY,H,beta,1
3BWQ,A,beta,1
3IXT,A,beta,1
3N9G,H,beta,1
3OB0,H,beta,1
3QRG,H,beta,1
3S7X,A,beta,1
3U9U,A,beta,1
4FQ1,H,beta,1
1DFB,H,beta,1
1DN2,A,beta,1
1HXM,A,beta,1
1IGO,A,beta,1
1QYG,H,beta,1
1RFD,H,beta,1
1RIU,H,beta,1
1RIV,H,beta,1
1T2Q,H,beta,1
1TZG,H,beta,1
1UB6,A,beta,1
1V6I,A,beta,1
1V6M,A,beta,1
1V6O,A,beta,1
1XGY,H,beta,1
2DV9,A,beta,1
2DVA,A,beta,1
2DVF,A,beta,1
2DVG,A,beta,1
2FX8,H,beta,1
2G75,A,beta,1
2NTF,A,beta,1
2VXT,H,beta,1
2Z2N,A,beta,1
3BDY,H,beta,1
3GDC,A,beta,1
3MLZ,H,beta,1
3MXV,H,beta,1
3OAU,H,beta,1
3OAY,H,beta,1
3U7W,H,beta,1
3V0W,H,beta,1
3VG0,H,beta,1
4DN3,H,beta,1
4G6K,H,beta,1
1ILD,A,beta,1
1L4I,A,beta,1
1RUK,H,beta,1
1RUM,H,beta,1
1RUP,H,beta,1
1SAC,A,beta,1
1SVZ,A,beta,1
1V6K,A,beta,1
1V6L,A,beta,1
2DD7,A,beta,1
2DD9,A,beta,1
2DVB,A,beta,1
2DVD,A,beta,1
2FAT,H,beta,1
2FX7,H,beta,1
2FX9,H,beta,1
2W9D,H,beta,1
2X4S,A,beta,1
2XNA,A,beta,1
2ZCK,H,beta,1
3AVE,A,beta,1
3EO9,H,beta,1
3GO1,H,beta,1
3HC4,H,beta,1
3HNS,H,beta,1
3MLW,H,beta,1
3MLX,H,beta,1
3PP4,H,beta,1
3QHZ,H,beta,1
3S36,H,beta,1
3TV3,H,beta,1
3UJJ,H,beta,1
4FQC,H,beta,1
4JDV,A,beta,1
1JN6,A,beta,1
1JP5,A,beta,1
1KN2,H,beta,1
1KN4,H,beta,1
1MJ8,H,beta,1
1N3O,A,beta,1
1NPE,A,beta,1
1RIH,H,beta,1
1S3K,H,beta,1
1UM5,H,beta,1
2HWZ,H,beta,1
2WHH,A,beta,1
2Z91,A,beta,1
3CLF,H,beta,1
3GNM,H,beta,1
3H1R,A,beta,1
3HNT,H,beta,1
3HNV,H,beta,1
3NT3,A,beta,1
3S34,H,beta,1
3TNM,A,beta,1
4ETQ,A,beta,1
6FAB,H,beta,1
1EST,A,beta,1
1F8T,H,beta,1
1FL3,A,beta,1
1I9J,H,beta,1
1M7U,A,beta,1
1N3Q,A,beta,1
1NES,E,beta,1
1Q8O,A,beta,1
1Q8P,A,beta,1
1UKG,A,beta,1
1XQM,A,beta,1
1YLL,A,beta,1
2D03,H,beta,1
2EST,E,beta,1
2FB4,H,beta,1
2HFG,H,beta,1
2JB5,H,beta,1
2VXU,H,beta,1
3BGT,A,beta,1
3BKC,H,beta,1
3EST,A,beta,1
3IFO,A,beta,1
3MCL,H,beta,1
3NAC,H,beta,1
3NCJ,H,beta,1
3O41,A,beta,1
3O6K,H,beta,1
3S35,H,beta,1
3TWC,H,beta,1
